stimType,trialType,targChange,cue,startTime,responseTime,trialKeyPress,correctResponse,trialNumber,stimulusHandle,pauseTime,date,expName,session,participant,
1,2,1,0,1533672943.58,1.21799993515,r,1,39,stimType1_trialType2_cue0_order1 (67)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,1,1533672948.46,0.84299993515,i,1,40,stimType1_trialType0_cue1_order1 (42)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,0,0,1533672953.31,0.99799990654,f,1,41,stimType1_trialType0_cue0_order0 (14)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,0,0,1533672958.07,1.23300004005,f,1,42,stimType1_trialType1_cue0_order0 (21)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,0,0,1533672962.81,0.748999834061,f,1,43,stimType1_trialType1_cue0_order0 (85)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,1,1533672967.6,0.921000003815,i,1,44,stimType1_trialType0_cue1_order1 (1)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,1,1533672972.46,1.09200000763,i,1,45,stimType1_trialType2_cue1_order1 (53)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,0,1,1533672977.37,1.26399993896,j,1,46,stimType1_trialType2_cue1_order0 (55)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,1,1,0,1533672982.18,0,9,0,47,stimType1_trialType1_cue0_order1 (82)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,2,1,0,1533672987.09,0.858000040054,r,1,48,stimType1_trialType2_cue0_order1 (6)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
1,0,1,1,1533672991.98,0.686000108719,i,1,49,stimType1_trialType0_cue1_order1 (80)_resized.png,,2018_Aug_07_1312,Change Detection.py,003,004_3,
