stimType,trialType,targChange,cue,startTime,responseTime,trialKeyPress,correctResponse,trialNumber,stimulusHandle,pauseTime,date,expName,session,participant,
1,0,0,1,1533671378.08,0.862999916077,j,1,12,stimType1_trialType0_cue1_order0 (19)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,1,1533671382.83,1.45000004768,i,1,13,stimType1_trialType1_cue1_order1 (14)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,1,1533671387.74,1.62299990654,j,1,14,stimType1_trialType2_cue1_order0 (28)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,1,1533671392.57,1.48200011253,j,1,15,stimType1_trialType1_cue1_order0 (70)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,0,1533671397.4,1.24800014496,r,1,16,stimType1_trialType1_cue0_order1 (37)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,0,1533671402.3,0,9,0,17,stimType1_trialType1_cue0_order1 (15)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,1,1533671407.17,1.65599989891,j,0,18,stimType1_trialType2_cue1_order1 (97)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,1,1533671412.24,0.967000007629,i,1,19,stimType1_trialType1_cue1_order1 (60)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,0,1533671417.14,1.3259999752,f,0,20,stimType1_trialType1_cue0_order1 (11)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,1,1533671422.02,1.26399993896,i,1,21,stimType1_trialType0_cue1_order1 (82)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,1,1533671426.84,1.65400004387,i,0,22,stimType1_trialType2_cue1_order0 (86)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,0,1533671431.66,0.890000104904,f,1,23,stimType1_trialType0_cue0_order0 (25)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,1,1533671436.48,1.88800001144,j,0,24,stimType1_trialType2_cue1_order1 (82)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,1,1533671441.37,1.32600021362,j,0,25,stimType1_trialType2_cue1_order1 (59)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,0,1533671446.27,0.858000040054,f,1,26,stimType1_trialType1_cue0_order0 (87)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,0,1533671451.18,0.811000108719,f,1,27,stimType1_trialType1_cue0_order0 (74)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,0,1533671456.04,1.54399991035,r,1,28,stimType1_trialType2_cue0_order1 (17)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,1,1533671460.96,1.77900004387,i,0,29,stimType1_trialType1_cue1_order0 (59)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,1,1533671465.82,0.983000040054,i,1,30,stimType1_trialType0_cue1_order1 (91)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,0,1533671470.69,1.06100010872,f,1,31,stimType1_trialType0_cue0_order0 (10)_resized.png,5.38599991798,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,0,1533671480.84,1.21799993515,r,1,32,stimType1_trialType1_cue0_order1 (8)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,1,1533671485.77,0.68700003624,j,1,33,stimType1_trialType1_cue1_order0 (65)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,0,1533671490.59,1.80999994278,r,0,34,stimType1_trialType2_cue0_order0 (58)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,0,1533671495.39,1.26399993896,f,0,35,stimType1_trialType0_cue0_order1 (18)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,0,1533671500.26,1.13900017738,f,1,36,stimType1_trialType2_cue0_order0 (14)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,1,1533671505.07,0.59299993515,j,1,37,stimType1_trialType0_cue1_order0 (35)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,0,1533671509.84,0.638999938965,f,1,38,stimType1_trialType0_cue0_order0 (97)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,0,1533671514.6,1.02999997139,f,0,39,stimType1_trialType1_cue0_order1 (27)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,1,1533671519.53,0.702000141144,i,1,40,stimType1_trialType0_cue1_order1 (83)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,0,1533671524.37,0.873999834061,r,1,41,stimType1_trialType2_cue0_order1 (97)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,1,1533671529.33,1.67100000381,j,1,42,stimType1_trialType0_cue1_order0 (47)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,1,1533671534.1,1.29499983788,j,1,43,stimType1_trialType1_cue1_order0 (8)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,1,1533671538.94,0.77999997139,j,1,44,stimType1_trialType1_cue1_order0 (46)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,0,1533671543.81,1.40400004387,r,1,45,stimType1_trialType1_cue0_order1 (31)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,0,1533671548.74,1.18600010872,r,1,46,stimType1_trialType1_cue0_order1 (19)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,1,1533671553.66,0.888999938965,j,1,47,stimType1_trialType2_cue1_order0 (96)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,1,1533671558.47,0.973999977112,j,1,48,stimType1_trialType2_cue1_order0 (14)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,0,1533671563.27,1.10800004005,r,1,49,stimType1_trialType1_cue0_order1 (93)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,1,1533671568.32,1.51300001144,i,1,50,stimType1_trialType2_cue1_order1 (56)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,0,1533671573.24,0.921000003815,r,1,51,stimType1_trialType2_cue0_order1 (99)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,1,1533671578.17,0.936000108719,i,1,52,stimType1_trialType0_cue1_order1 (96)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,0,1533671583.04,0.842000007629,f,1,53,stimType1_trialType1_cue0_order0 (25)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,1,1533671587.86,0.639999866486,j,1,54,stimType1_trialType1_cue1_order0 (83)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,0,1533671592.71,0.921000003815,f,1,55,stimType1_trialType1_cue0_order0 (32)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,0,1533671597.55,1.15399980545,r,1,56,stimType1_trialType0_cue0_order1 (4)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,1,1533671602.38,0.890000104904,j,1,57,stimType1_trialType0_cue1_order0 (23)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,1,1533671607.19,1.0759999752,j,1,58,stimType1_trialType2_cue1_order0 (85)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,0,1533671611.94,1.2009999752,f,1,59,stimType1_trialType2_cue0_order0 (67)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,1,1533671616.72,1.60699987411,i,1,60,stimType1_trialType0_cue1_order1 (18)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,0,1533671621.56,1.07700014114,r,1,61,stimType1_trialType0_cue0_order1 (65)_resized.png,3.49399995804,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,0,1533671629.87,1.3259999752,r,1,62,stimType1_trialType0_cue0_order1 (40)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,1,1533671634.69,1.51399993896,j,0,63,stimType1_trialType2_cue1_order1 (9)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,0,1533671639.5,0.936000108719,f,1,64,stimType1_trialType2_cue0_order0 (41)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,1,1533671644.32,1.52900004387,i,1,65,stimType1_trialType1_cue1_order1 (26)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,1,1533671649.23,1.5150001049,j,1,66,stimType1_trialType0_cue1_order0 (24)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,0,1533671653.99,1.26399993896,f,1,67,stimType1_trialType0_cue0_order0 (99)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,1,1533671658.77,1.85700011253,i,0,68,stimType1_trialType2_cue1_order0 (48)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,1,1533671663.54,1.46700000763,j,1,69,stimType1_trialType0_cue1_order0 (28)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,0,1533671668.31,1.99699997902,f,1,70,stimType1_trialType0_cue0_order0 (54)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,1,1533671673.09,1.38800001144,i,1,71,stimType1_trialType1_cue1_order1 (17)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,1,1533671677.95,1.29600000381,i,1,72,stimType1_trialType1_cue1_order1 (39)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,1,1533671682.87,1.06100010872,i,1,73,stimType1_trialType0_cue1_order1 (67)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,1,1533671687.74,1.10800004005,j,1,74,stimType1_trialType0_cue1_order0 (50)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,1,1533671692.5,0,9,0,75,stimType1_trialType1_cue1_order1 (54)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,1,1533671697.46,0.858000040054,j,1,76,stimType1_trialType0_cue1_order0 (41)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,1,1533671702.4,0.749000072479,j,1,77,stimType1_trialType2_cue1_order0 (21)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,0,1533671707.22,1.01399993896,r,1,78,stimType1_trialType0_cue0_order1 (59)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,1,1533671712.03,0.733000040054,j,1,79,stimType1_trialType2_cue1_order0 (76)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,0,1533671716.79,1.24799990654,r,1,80,stimType1_trialType2_cue0_order1 (89)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,1,1533671721.63,0.763999938965,j,1,81,stimType1_trialType2_cue1_order0 (9)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,0,1533671726.46,1.13899993896,r,1,82,stimType1_trialType0_cue0_order1 (46)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,1,1533671731.33,0.763999938965,j,1,83,stimType1_trialType2_cue1_order0 (53)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,1,1533671736.21,0.858000040054,i,1,84,stimType1_trialType0_cue1_order1 (39)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,1,1533671741.06,1.96600008011,i,1,85,stimType1_trialType2_cue1_order1 (37)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,1,1533671745.94,1.41999983788,i,1,86,stimType1_trialType1_cue1_order1 (32)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,0,1533671750.82,1.98099994659,f,1,87,stimType1_trialType2_cue0_order0 (98)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,0,1533671755.61,0.967000007629,f,0,88,stimType1_trialType2_cue0_order1 (84)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,1,1533671760.56,0.96799993515,i,1,89,stimType1_trialType1_cue1_order1 (94)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,0,1533671765.44,1.54500007629,f,1,90,stimType1_trialType1_cue0_order0 (6)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,0,1533671770.24,0.733000040054,f,1,91,stimType1_trialType1_cue0_order0 (29)_resized.png,3.15300011635,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,1,1533671778.22,1.26399993896,j,1,92,stimType1_trialType1_cue1_order0 (31)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,1,1533671783.04,1.37199997902,j,1,93,stimType1_trialType1_cue1_order0 (61)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,0,1533671787.84,1.46700000763,f,0,94,stimType1_trialType2_cue0_order1 (88)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,0,1533671792.76,0,9,0,95,stimType1_trialType0_cue0_order0 (16)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,0,1533671797.55,0.950999975204,f,0,96,stimType1_trialType0_cue0_order1 (6)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,0,1533671802.4,0.732999801636,f,1,97,stimType1_trialType2_cue0_order0 (50)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,0,1533671807.19,0.827000141144,f,1,98,stimType1_trialType2_cue0_order0 (67)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,1,1533671811.97,1.17000007629,j,1,99,stimType1_trialType0_cue1_order0 (76)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,0,1533671816.74,0.843000173569,f,1,100,stimType1_trialType0_cue0_order0 (55)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,0,1533671821.48,0.858000040054,r,1,101,stimType1_trialType2_cue0_order1 (52)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,0,1533671826.35,0.858000040054,r,1,102,stimType1_trialType0_cue0_order1 (87)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,0,1533671831.19,1.77800011635,f,1,103,stimType1_trialType1_cue0_order0 (43)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,0,1533671836.05,0.780000209808,f,1,104,stimType1_trialType2_cue0_order0 (74)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,1,1533671840.93,0.65499997139,i,1,105,stimType1_trialType0_cue1_order1 (100)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,1,1533671845.75,1.18600010872,j,1,106,stimType1_trialType0_cue1_order0 (42)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,1,1533671850.57,1.65300011635,i,1,107,stimType1_trialType2_cue1_order1 (90)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,1,0,1533671855.42,1.70000004768,r,1,108,stimType1_trialType2_cue0_order1 (42)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,0,1533671860.31,0.843000173569,f,1,109,stimType1_trialType1_cue0_order0 (95)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,0,1533671865.08,1.10799980164,f,1,110,stimType1_trialType2_cue0_order0 (89)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,0,1533671869.87,1.20199990273,r,1,111,stimType1_trialType1_cue0_order1 (3)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,0,1533671874.71,0.827000141144,f,1,112,stimType1_trialType1_cue0_order0 (25)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,0,1533671879.53,1.55999994278,f,1,113,stimType1_trialType0_cue0_order0 (81)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,1,0,1533671884.29,1.01399993896,r,1,114,stimType1_trialType1_cue0_order1 (89)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,2,0,0,1533671889.19,0.891999959946,f,1,115,stimType1_trialType2_cue0_order0 (61)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,0,1533671893.96,1.09200000763,r,1,116,stimType1_trialType0_cue0_order1 (14)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,0,1533671898.78,0.733000040054,f,1,117,stimType1_trialType1_cue0_order0 (4)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,0,0,1533671903.59,0.671000003815,f,1,118,stimType1_trialType0_cue0_order0 (42)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,1,0,1,1533671908.39,0.920000076294,j,1,119,stimType1_trialType1_cue1_order0 (68)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
1,0,1,1,1533671913.21,0.749000072479,i,1,120,stimType1_trialType0_cue1_order1 (12)_resized.png,,2018_Aug_07_1248,Change Detection.py,001,004_1,
