stimType,trialType,targChange,cue,startTime,responseTime,trialKeyPress,correctResponse,trialNumber,stimulusHandle,pauseTime,date,expName,session,participant,
0,1,0,0,1533161179.29,0.8109998703,f,1,1,stimType0_trialType1_cue0_order0 (66)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,1,1,0,1533161184.03,0.701999902725,r,1,2,stimType0_trialType1_cue0_order1 (32)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,0,1,0,1533161188.85,0.77999997139,r,1,3,stimType0_trialType0_cue0_order1 (47)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,2,1,1,1533161193.7,0.922000169754,j,0,4,stimType0_trialType2_cue1_order1 (66)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,1,0,1,1533161198.52,0.889999866486,j,1,5,stimType0_trialType1_cue1_order0 (76)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,1,0,1,1533161203.33,1.15499997139,j,1,6,stimType0_trialType1_cue1_order0 (43)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,1,0,1,1533161208.1,1.02999997139,j,1,7,stimType0_trialType1_cue1_order0 (32)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,1,1,1,1533161212.85,0.827000141144,i,1,8,stimType0_trialType1_cue1_order1 (66)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,2,0,0,1533161217.66,1.26400017738,f,1,9,stimType0_trialType2_cue0_order0 (39)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,1,1,1,1533161222.44,0.905000209808,i,1,10,stimType0_trialType1_cue1_order1 (52)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,0,1,1,1533161227.31,1.13899993896,i,1,11,stimType0_trialType0_cue1_order1 (32)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,2,0,0,1533161232.13,0.983000040054,f,1,12,stimType0_trialType2_cue0_order0 (58)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,2,0,1,1533161236.89,1.51300001144,j,1,13,stimType0_trialType2_cue1_order0 (88)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,0,0,0,1533161241.68,1.17000007629,f,1,14,stimType0_trialType0_cue0_order0 (38)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,0,0,1,1533161246.45,0.950999975204,j,1,15,stimType0_trialType0_cue1_order0 (11)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,2,1,0,1533161251.21,1.24799990654,r,1,16,stimType0_trialType2_cue0_order1 (51)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,0,1,1,1533161256.05,0.998000144958,i,1,17,stimType0_trialType0_cue1_order1 (44)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,1,0,0,1533161260.88,0.9359998703,f,1,18,stimType0_trialType1_cue0_order0 (40)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,0,1,1,1533161265.64,1.03000020981,i,1,19,stimType0_trialType0_cue1_order1 (20)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,1,1,1,1533161270.47,0.764000177383,i,1,20,stimType0_trialType1_cue1_order1 (25)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,1,0,0,1533161275.31,1.12300014496,f,1,21,stimType0_trialType1_cue0_order0 (100)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,0,0,0,1533161280.1,1.40400004387,f,1,22,stimType0_trialType0_cue0_order0 (46)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,2,1,0,1533161284.87,1.73299980164,r,1,23,stimType0_trialType2_cue0_order1 (15)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,0,1,0,1533161289.7,0.842000007629,r,1,24,stimType0_trialType0_cue0_order1 (65)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,2,1,1,1533161294.52,1.02999997139,i,1,25,stimType0_trialType2_cue1_order1 (64)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,0,1,0,1533161299.32,1.02999997139,r,1,26,stimType0_trialType0_cue0_order1 (12)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,2,0,1,1533161304.16,0.889000177383,j,1,27,stimType0_trialType2_cue1_order0 (21)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,2,1,1,1533161308.99,1.04500007629,i,1,28,stimType0_trialType2_cue1_order1 (8)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,1,1,0,1533161313.85,0.859999895096,r,1,29,stimType0_trialType1_cue0_order1 (15)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,2,0,1,1533161318.7,1.23300004005,j,1,30,stimType0_trialType2_cue1_order0 (64)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,2,0,1,1533161323.44,0.888999938965,j,1,31,stimType0_trialType2_cue1_order0 (8)_resized.png,1.40400004387,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,2,0,0,1533161329.62,0.967000007629,f,1,32,stimType0_trialType2_cue0_order0 (44)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
0,0,1,1,1533161334.38,0.84299993515,i,1,33,stimType0_trialType0_cue1_order1 (9)_resized.png,,2018_Aug_01_1506,Change Detection.py,003,003_3,
