stimType,trialType,targChange,cue,startTime,responseTime,trialKeyPress,correctResponse,trialNumber,stimulusHandle,pauseTime,date,expName,session,participant,
1,0,1,1,1533236869.42,0.717000007629,i,1,1,stimType1_trialType0_cue1_order1 (65)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,1,1,1,1533236874.27,0.514999866486,j,0,2,stimType1_trialType1_cue1_order1 (79)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,0,0,0,1533236879.16,1.08400011063,f,1,3,stimType1_trialType0_cue0_order0 (97)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,0,0,1,1533236883.91,0.748999834061,j,1,4,stimType1_trialType0_cue1_order0 (87)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,2,1,0,1533236888.65,0.780000209808,r,1,5,stimType1_trialType2_cue0_order1 (15)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,1,1,1,1533236893.47,1.29500007629,i,1,6,stimType1_trialType1_cue1_order1 (80)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,2,0,0,1533236898.34,1.01399993896,r,0,7,stimType1_trialType2_cue0_order0 (29)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,0,1,0,1533236903.1,1.74800014496,r,1,8,stimType1_trialType0_cue0_order1 (89)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,1,1,1,1533236907.95,0.921000003815,i,1,9,stimType1_trialType1_cue1_order1 (10)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,2,1,0,1533236912.86,0.920000076294,f,0,10,stimType1_trialType2_cue0_order1 (75)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,1,0,1,1533236917.76,1.20100021362,j,1,11,stimType1_trialType1_cue1_order0 (16)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,2,0,0,1533236922.54,0.827000141144,f,1,12,stimType1_trialType2_cue0_order0 (63)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,2,1,0,1533236927.35,0.96799993515,f,0,13,stimType1_trialType2_cue0_order1 (56)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,0,0,0,1533236932.23,0.576999902725,f,1,14,stimType1_trialType0_cue0_order0 (74)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,1,1,1,1533236937.02,0.686000108719,i,1,15,stimType1_trialType1_cue1_order1 (27)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,0,0,0,1533236941.92,0.794999837875,f,1,16,stimType1_trialType0_cue0_order0 (43)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,0,1,0,1533236946.68,0.8109998703,r,1,17,stimType1_trialType0_cue0_order1 (17)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,1,1,0,1533236951.55,0.919999837875,r,1,18,stimType1_trialType1_cue0_order1 (68)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,2,0,0,1533236956.41,0.967000007629,f,1,19,stimType1_trialType2_cue0_order0 (94)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,2,1,0,1533236961.25,0.921000003815,f,0,20,stimType1_trialType2_cue0_order1 (89)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,1,0,1,1533236966.15,1.06100010872,j,1,21,stimType1_trialType1_cue1_order0 (66)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,2,1,0,1533236970.98,1.10699987411,r,1,22,stimType1_trialType2_cue0_order1 (12)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
1,1,0,0,1533236975.84,0.796000003815,f,1,23,stimType1_trialType1_cue0_order0 (2)_resized.png,,2018_Aug_02_1207,Change Detection.py,001,002_1,
