stimType,trialType,targChange,cue,startTime,responseTime,trialKeyPress,correctResponse,trialNumber,stimulusHandle,pauseTime,date,expName,session,participant,
1,1,1,0,1533160569.73,1.73099994659,r,1,18,stimType1_trialType1_cue0_order1 (21)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,1,1533160574.6,1.43499994278,i,1,19,stimType1_trialType0_cue1_order1 (47)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,0,1533160579.47,1.15400004387,f,0,20,stimType1_trialType0_cue0_order1 (41)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,1,1533160584.32,1.12300014496,j,1,21,stimType1_trialType2_cue1_order0 (21)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,0,1533160589.12,1.26399993896,r,1,22,stimType1_trialType2_cue0_order1 (20)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,0,1533160594.01,1.09400010109,r,1,23,stimType1_trialType2_cue0_order1 (31)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,0,1533160598.91,1.66899991035,f,0,24,stimType1_trialType1_cue0_order1 (15)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,1,1533160603.81,1.60700011253,j,0,25,stimType1_trialType1_cue1_order1 (71)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,1,1533160608.67,1.49799990654,i,1,26,stimType1_trialType0_cue1_order1 (4)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,1,1533160613.51,1.51300001144,j,1,27,stimType1_trialType2_cue1_order0 (94)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,0,1533160618.32,1.41900014877,r,1,28,stimType1_trialType1_cue0_order1 (86)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,1,1533160623.17,1.53099989891,i,1,29,stimType1_trialType2_cue1_order1 (17)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,1,1533160628.02,1.10699987411,i,1,30,stimType1_trialType1_cue1_order1 (60)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,1,1533160632.94,1.40400004387,j,1,31,stimType1_trialType2_cue1_order0 (34)_resized.png,3.83800005913,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,1,1533160641.56,0,9,0,32,stimType1_trialType2_cue1_order1 (9)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,0,1533160646.43,1.0759999752,f,0,33,stimType1_trialType2_cue0_order1 (47)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,0,1533160651.33,1.23199987411,f,1,34,stimType1_trialType2_cue0_order0 (87)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,1,1533160656.14,1.48200011253,j,0,35,stimType1_trialType2_cue1_order1 (56)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,0,1533160661.06,1.15400004387,f,1,36,stimType1_trialType2_cue0_order0 (76)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,1,1533160665.86,0.936000108719,j,1,37,stimType1_trialType0_cue1_order0 (22)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,0,1533160670.61,1.15400004387,r,1,38,stimType1_trialType2_cue0_order1 (43)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,0,1533160675.52,1.20199990273,f,1,39,stimType1_trialType1_cue0_order0 (39)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,1,1533160680.31,1.35699987411,j,0,40,stimType1_trialType1_cue1_order1 (68)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,0,1533160685.18,1.23200011253,f,1,41,stimType1_trialType2_cue0_order0 (4)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,1,1533160690.01,0.858000040054,j,1,42,stimType1_trialType1_cue1_order0 (65)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,0,1533160694.79,1.79400014877,r,1,43,stimType1_trialType2_cue0_order1 (10)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,1,1533160699.7,1.2009999752,j,1,44,stimType1_trialType2_cue1_order0 (66)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,1,1533160704.47,0.921000003815,i,1,45,stimType1_trialType1_cue1_order1 (30)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,1,1533160709.42,1.95000004768,j,0,46,stimType1_trialType2_cue1_order1 (49)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,1,1533160714.29,1.15700006485,j,1,47,stimType1_trialType0_cue1_order0 (27)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,0,1533160719.1,1.10800004005,r,1,48,stimType1_trialType0_cue0_order1 (67)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,0,1533160723.93,0.858000040054,f,1,49,stimType1_trialType1_cue0_order0 (32)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,1,1533160728.74,1.35800004005,j,1,50,stimType1_trialType2_cue1_order0 (86)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,0,1533160733.57,1.2009999752,f,1,51,stimType1_trialType1_cue0_order0 (41)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,1,1533160738.39,1.1859998703,i,1,52,stimType1_trialType0_cue1_order1 (89)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,1,1533160743.23,1.14100003242,i,1,53,stimType1_trialType2_cue1_order1 (37)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,0,1533160748.13,1.09200000763,f,1,54,stimType1_trialType2_cue0_order0 (66)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,0,1533160752.89,1.16999983788,r,1,55,stimType1_trialType1_cue0_order1 (78)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,1,1533160757.76,0.84299993515,j,1,56,stimType1_trialType0_cue1_order0 (22)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,1,1533160762.53,1.59100008011,j,1,57,stimType1_trialType2_cue1_order0 (23)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,0,1533160767.34,1.17000007629,f,1,58,stimType1_trialType1_cue0_order0 (14)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,1,1533160772.11,0.825999975204,j,1,59,stimType1_trialType1_cue1_order0 (72)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,0,1533160776.97,1.43499994278,f,0,60,stimType1_trialType0_cue0_order1 (66)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,0,1533160781.84,1.21700000763,f,1,61,stimType1_trialType0_cue0_order0 (10)_resized.png,3.65000009537,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,1,1533160790.25,0.87299990654,j,1,62,stimType1_trialType0_cue1_order0 (72)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,0,1533160795.01,1.1859998703,r,1,63,stimType1_trialType1_cue0_order1 (35)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,1,1533160799.87,1.34200000763,i,1,64,stimType1_trialType0_cue1_order1 (81)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,0,1533160804.71,1.01600003242,r,1,65,stimType1_trialType2_cue0_order1 (93)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,1,1533160809.58,1.26399993896,j,1,66,stimType1_trialType0_cue1_order0 (97)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,0,1533160814.32,1.23200011253,f,1,67,stimType1_trialType2_cue0_order0 (5)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,0,1533160819.11,0.857999801636,r,1,68,stimType1_trialType0_cue0_order1 (92)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,1,1533160823.96,0.981999874115,i,1,69,stimType1_trialType0_cue1_order1 (13)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,1,1533160828.82,0.921000003815,j,0,70,stimType1_trialType1_cue1_order1 (6)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,0,1533160833.68,0.968999862671,r,1,71,stimType1_trialType0_cue0_order1 (35)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,0,1533160838.49,1.18499994278,f,1,72,stimType1_trialType0_cue0_order0 (93)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,0,1533160843.27,1.02999997139,f,1,73,stimType1_trialType0_cue0_order0 (58)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,1,1533160848.04,0.733000040054,j,1,74,stimType1_trialType0_cue1_order0 (91)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,0,1533160852.81,1.13899993896,f,0,75,stimType1_trialType2_cue0_order1 (71)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,0,1533160857.7,1.34100008011,r,1,76,stimType1_trialType2_cue0_order1 (48)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,0,1533160862.59,0.967000007629,f,0,77,stimType1_trialType1_cue0_order1 (26)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,1,1533160867.47,1.2009999752,j,1,78,stimType1_trialType2_cue1_order0 (8)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,1,1533160872.29,1.0759999752,i,1,79,stimType1_trialType0_cue1_order1 (46)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,1,1533160877.11,0.9359998703,j,1,80,stimType1_trialType0_cue1_order0 (78)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,0,1533160881.89,0.99799990654,f,1,81,stimType1_trialType1_cue0_order0 (12)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,0,1533160886.68,0.90499997139,f,1,82,stimType1_trialType0_cue0_order0 (80)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,1,1533160891.43,0.99799990654,j,1,83,stimType1_trialType1_cue1_order0 (19)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,0,1533160896.22,1.46599984169,r,1,84,stimType1_trialType2_cue0_order1 (10)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,0,1533160901.11,0.9359998703,r,1,85,stimType1_trialType1_cue0_order1 (95)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,1,1533160905.99,0.81200003624,f,0,86,stimType1_trialType0_cue1_order0 (80)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,1,1533160910.75,0.749000072479,j,0,87,stimType1_trialType1_cue1_order1 (87)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,0,1533160915.65,0.671000003815,f,1,88,stimType1_trialType0_cue0_order0 (95)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,1,1533160920.39,1.35699987411,i,1,89,stimType1_trialType2_cue1_order1 (28)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,1,1533160925.32,1.60700011253,i,1,90,stimType1_trialType2_cue1_order1 (18)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,1,1533160930.19,0.90499997139,j,1,91,stimType1_trialType2_cue1_order0 (87)_resized.png,4.04100012779,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,0,1533160939.02,1.07600021362,r,1,92,stimType1_trialType0_cue0_order1 (87)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,1,1533160943.82,1.04500007629,j,1,93,stimType1_trialType1_cue1_order0 (11)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,1,1533160948.67,0.858000040054,j,1,94,stimType1_trialType1_cue1_order0 (57)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,0,1533160953.53,1.3599998951,f,1,95,stimType1_trialType2_cue0_order0 (30)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,0,1533160958.32,1.06100010872,f,1,96,stimType1_trialType2_cue0_order0 (88)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,1,1533160963.14,0.90499997139,j,1,97,stimType1_trialType1_cue1_order0 (53)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,1,1533160967.99,1.0759999752,j,1,98,stimType1_trialType1_cue1_order0 (98)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,1,1533160972.78,1.15400004387,j,1,99,stimType1_trialType2_cue1_order0 (35)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,0,1533160977.62,0.950999975204,f,1,100,stimType1_trialType0_cue0_order0 (71)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,1,1533160982.39,1.02999997139,j,1,101,stimType1_trialType1_cue1_order0 (21)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,1,1533160987.22,0.842000007629,i,1,102,stimType1_trialType0_cue1_order1 (12)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,0,1533160992.05,0.952000141144,r,1,103,stimType1_trialType0_cue0_order1 (85)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,1,1533160996.87,1.0600001812,i,1,104,stimType1_trialType1_cue1_order1 (87)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,0,1533161001.72,1.37299990654,r,1,105,stimType1_trialType0_cue0_order1 (4)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,0,1533161006.59,1.31100010872,f,1,106,stimType1_trialType1_cue0_order0 (29)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,0,1533161011.4,1.07700014114,f,1,107,stimType1_trialType1_cue0_order0 (5)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,1,0,1533161016.25,0.858000040054,r,1,108,stimType1_trialType2_cue0_order1 (91)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,1,1533161021.1,1.4350001812,i,0,109,stimType1_trialType1_cue1_order0 (62)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,0,1533161025.88,1.7619998455,j,0,110,stimType1_trialType0_cue0_order0 (16)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,1,1533161030.67,1.40400004387,i,1,111,stimType1_trialType0_cue1_order1 (13)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,0,1533161035.52,0.794999837875,r,1,112,stimType1_trialType1_cue0_order1 (23)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,0,1533161040.43,0.77999997139,r,1,113,stimType1_trialType1_cue0_order1 (51)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,1,0,1533161045.3,1.17000007629,r,1,114,stimType1_trialType0_cue0_order1 (97)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,1,1533161050.14,1.03000020981,j,1,115,stimType1_trialType0_cue1_order0 (29)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,0,1533161054.91,1.35700011253,f,1,116,stimType1_trialType2_cue0_order0 (25)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,0,0,0,1533161059.69,0.826999902725,f,1,117,stimType1_trialType0_cue0_order0 (5)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,1,1,1533161064.49,0.936000108719,i,1,118,stimType1_trialType1_cue1_order1 (40)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,1,0,0,1533161069.35,1.31100010872,f,1,119,stimType1_trialType1_cue0_order0 (9)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
1,2,0,0,1533161074.13,1.57799983025,f,1,120,stimType1_trialType2_cue0_order0 (36)_resized.png,,2018_Aug_01_1454,Change Detection.py,001,003_2,
