stimType,trialType,targChange,cue,startTime,responseTime,trialKeyPress,correctResponse,trialNumber,stimulusHandle,pauseTime,date,expName,session,participant,
0,0,1,0,1533673441.25,0.826999902725,r,1,1,stimType0_trialType0_cue0_order1 (24)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,0,0,1533673446.13,0.46799993515,f,1,2,stimType0_trialType0_cue0_order0 (5)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,1,0,1533673450.9,0.794999837875,r,1,3,stimType0_trialType0_cue0_order1 (1)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,2,0,0,1533673455.73,1.03100013733,f,1,4,stimType0_trialType2_cue0_order0 (47)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,1,0,1533673460.51,0.71799993515,r,1,5,stimType0_trialType1_cue0_order1 (45)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,2,1,0,1533673465.42,0.890000104904,r,1,6,stimType0_trialType2_cue0_order1 (60)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,0,0,1533673470.26,0.858000040054,f,1,7,stimType0_trialType1_cue0_order0 (51)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,0,0,1533673475.03,0.701999902725,f,1,8,stimType0_trialType1_cue0_order0 (36)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,2,1,1,1533673479.84,0.967000007629,i,1,9,stimType0_trialType2_cue1_order1 (36)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,1,0,1533673484.66,0.828000068665,r,1,10,stimType0_trialType1_cue0_order1 (81)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,1,1,1533673489.58,1.24800014496,i,1,11,stimType0_trialType1_cue1_order1 (45)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,1,1,1533673494.43,0.68700003624,i,1,12,stimType0_trialType0_cue1_order1 (99)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,2,0,0,1533673499.25,1.54500007629,f,1,13,stimType0_trialType2_cue0_order0 (34)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,2,1,1,1533673504.16,0.71799993515,i,1,14,stimType0_trialType2_cue1_order1 (37)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,1,1,1533673508.98,1.55500006676,i,1,15,stimType0_trialType0_cue1_order1 (41)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,1,1,1533673513.86,0.6859998703,i,1,16,stimType0_trialType0_cue1_order1 (20)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,2,1,1,1533673518.68,0.826999902725,i,1,17,stimType0_trialType2_cue1_order1 (92)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,1,1,1533673523.53,1.15400004387,i,1,18,stimType0_trialType1_cue1_order1 (68)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,0,0,1533673528.4,1.4509999752,f,1,19,stimType0_trialType0_cue0_order0 (27)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,1,1,1533673533.16,1.84100008011,i,1,20,stimType0_trialType1_cue1_order1 (76)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,1,1,1533673538.01,0.608000040054,i,1,21,stimType0_trialType1_cue1_order1 (24)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,1,0,1533673543.07,1.3259999752,r,1,22,stimType0_trialType1_cue0_order1 (54)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,0,0,1533673547.92,0.858000040054,f,1,23,stimType0_trialType0_cue0_order0 (100)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,2,0,0,1533673552.69,1.10699987411,f,1,24,stimType0_trialType2_cue0_order0 (76)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,0,1,1533673557.47,0.842000007629,j,1,25,stimType0_trialType1_cue1_order0 (67)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,0,1,1533673562.34,0.5609998703,j,1,26,stimType0_trialType0_cue1_order0 (34)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,0,0,1533673567.08,0.671000003815,f,1,27,stimType0_trialType0_cue0_order0 (76)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,0,0,1533673571.84,0.546000003815,f,1,28,stimType0_trialType0_cue0_order0 (36)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,1,1,1533673576.58,0.59299993515,i,1,29,stimType0_trialType1_cue1_order1 (97)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,2,1,1,1533673581.46,1.42000007629,i,1,30,stimType0_trialType2_cue1_order1 (60)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,0,1,1533673586.29,0.515000104904,j,1,31,stimType0_trialType0_cue1_order0 (81)_resized.png,7.44099998474,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,2,0,1,1533673598.52,0.708999872208,j,1,32,stimType0_trialType2_cue1_order0 (18)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,2,0,0,1533673603.3,0.748999834061,f,1,33,stimType0_trialType2_cue0_order0 (59)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,2,1,0,1533673608.09,0.858000040054,r,1,34,stimType0_trialType2_cue0_order1 (59)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,0,1,1533673612.93,1.13899993896,j,1,35,stimType0_trialType1_cue1_order0 (76)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,0,1,1533673617.73,0.499000072479,j,1,36,stimType0_trialType0_cue1_order0 (97)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,2,1,0,1533673622.51,1.1859998703,r,1,37,stimType0_trialType2_cue0_order1 (2)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,0,1,1533673627.39,0.718000173569,j,1,38,stimType0_trialType0_cue1_order0 (13)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,0,1,1533673632.15,0.546000003815,j,1,39,stimType0_trialType0_cue1_order0 (29)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,0,1,1533673636.94,0.733000040054,j,1,40,stimType0_trialType1_cue1_order0 (67)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,1,0,1533673641.68,1.01400017738,r,1,41,stimType0_trialType0_cue0_order1 (98)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,1,1,1,1533673646.63,1.31100010872,i,1,42,stimType0_trialType1_cue1_order1 (53)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
0,0,0,0,1533673651.48,1.15400004387,f,1,43,stimType0_trialType0_cue0_order0 (41)_resized.png,,2018_Aug_07_1323,Change Detection.py,004,004_4,
