stimType,trialType,targChange,cue,startTime,responseTime,trialKeyPress,correctResponse,trialNumber,stimulusHandle,pauseTime,date,expName,session,participant,
0,1,0,0,1533239373.97,1.51300001144,f,1,1,stimType0_trialType1_cue0_order0 (74)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,2,1,1,1533239378.8,0.842000007629,i,1,2,stimType0_trialType2_cue1_order1 (2)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,2,0,1,1533239383.63,1.23199987411,j,1,3,stimType0_trialType2_cue1_order0 (32)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,0,0,1,1533239388.37,0.951999902725,j,1,4,stimType0_trialType0_cue1_order0 (89)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,1,1,1,1533239393.12,1.8869998455,i,1,5,stimType0_trialType1_cue1_order1 (64)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,0,0,0,1533239397.94,1.99699997902,r,0,6,stimType0_trialType0_cue0_order0 (62)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,2,0,0,1533239402.68,0.981999874115,f,1,7,stimType0_trialType2_cue0_order0 (77)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,2,0,1,1533239407.49,1.73099994659,j,1,8,stimType0_trialType2_cue1_order0 (34)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,2,1,0,1533239412.33,1.38800001144,r,1,9,stimType0_trialType2_cue0_order1 (8)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,2,1,1,1533239417.2,0.90499997139,i,1,10,stimType0_trialType2_cue1_order1 (48)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,0,1,0,1533239422.1,0.983000040054,r,1,11,stimType0_trialType0_cue0_order1 (70)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,2,0,0,1533239426.92,1.41999983788,r,0,12,stimType0_trialType2_cue0_order0 (3)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,1,1,0,1533239431.66,0.74799990654,r,1,13,stimType0_trialType1_cue0_order1 (22)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,2,1,0,1533239436.56,0.936000108719,r,1,14,stimType0_trialType2_cue0_order1 (17)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,1,0,1,1533239441.38,1.79400014877,j,1,15,stimType0_trialType1_cue1_order0 (19)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,0,0,1,1533239446.14,0.9359998703,j,1,16,stimType0_trialType0_cue1_order0 (27)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,2,1,0,1533239450.88,0.919999837875,r,1,17,stimType0_trialType2_cue0_order1 (25)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,0,1,1,1533239455.7,0.733000040054,i,1,18,stimType0_trialType0_cue1_order1 (44)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,0,1,0,1533239460.52,1.36099982262,r,1,19,stimType0_trialType0_cue0_order1 (50)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,2,0,1,1533239465.33,1.4350001812,j,1,20,stimType0_trialType2_cue1_order0 (27)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,2,1,0,1533239470.09,1.45000004768,r,1,21,stimType0_trialType2_cue0_order1 (13)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,0,0,0,1533239474.89,0.826000213623,f,1,22,stimType0_trialType0_cue0_order0 (97)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,0,1,0,1533239479.65,0.749000072479,r,1,23,stimType0_trialType0_cue0_order1 (22)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,0,1,0,1533239484.47,0.93700003624,f,0,24,stimType0_trialType0_cue0_order1 (13)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
0,1,1,1,1533239489.28,0.967000007629,i,1,25,stimType0_trialType1_cue1_order1 (83)_resized.png,,2018_Aug_02_1249,Change Detection.py,004,002_4,
