stimType,trialType,targChange,cue,startTime,responseTime,trialKeyPress,correctResponse,trialNumber,stimulusHandle,pauseTime,date,expName,session,participant,
0,0,1,0,1533159823.87,0.87299990654,r,1,1,stimType0_trialType0_cue0_order1 (6)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,1,1,1533159828.68,0.858000040054,i,1,2,stimType0_trialType1_cue1_order1 (89)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,0,0,1533159833.5,0.889000177383,f,1,3,stimType0_trialType2_cue0_order0 (26)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,0,1533159838.24,0.90499997139,r,1,4,stimType0_trialType2_cue0_order1 (97)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,0,1,1533159843.12,0.876000165939,j,1,5,stimType0_trialType1_cue1_order0 (16)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,0,1533159847.89,0.951999902725,r,1,6,stimType0_trialType2_cue0_order1 (12)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,1,0,1533159852.74,0.889999866486,r,1,7,stimType0_trialType0_cue0_order1 (61)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,1,1,1533159857.56,0.921000003815,i,1,8,stimType0_trialType0_cue1_order1 (90)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,0,1,1533159862.38,1.02999997139,j,1,9,stimType0_trialType2_cue1_order0 (74)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,0,0,1533159867.15,0.858000040054,f,1,10,stimType0_trialType1_cue0_order0 (91)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,0,0,1533159871.91,1.0759999752,f,1,11,stimType0_trialType1_cue0_order0 (52)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,1,1533159876.66,1.10699987411,i,1,12,stimType0_trialType2_cue1_order1 (72)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,1,1,1533159881.48,0.874000072479,i,1,13,stimType0_trialType0_cue1_order1 (77)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,0,0,1533159886.31,0.983000040054,f,1,14,stimType0_trialType1_cue0_order0 (54)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,1,1,1533159891.09,0.84299993515,i,1,15,stimType0_trialType1_cue1_order1 (22)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,1,0,1533159895.92,0.905000209808,r,1,16,stimType0_trialType0_cue0_order1 (18)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,0,1,1533159900.74,1.09200000763,j,1,17,stimType0_trialType0_cue1_order0 (79)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,0,1533159905.5,0.920000076294,r,1,18,stimType0_trialType2_cue0_order1 (39)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,0,0,1533159910.39,1.13800001144,f,1,19,stimType0_trialType0_cue0_order0 (99)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,1,1533159915.15,1.09200000763,i,1,20,stimType0_trialType2_cue1_order1 (37)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,0,0,1533159919.97,0.87299990654,f,1,21,stimType0_trialType1_cue0_order0 (64)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,1,1,1533159924.76,0.919999837875,i,1,22,stimType0_trialType0_cue1_order1 (15)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,0,1,1533159929.58,0.920000076294,j,1,23,stimType0_trialType2_cue1_order0 (100)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,0,1,1533159934.33,0.798000097275,j,1,24,stimType0_trialType0_cue1_order0 (88)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,1,1533159939.07,1.35800004005,j,0,25,stimType0_trialType2_cue1_order1 (23)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,1,0,1533159943.91,1.43499994278,r,1,26,stimType0_trialType1_cue0_order1 (99)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,1,0,1533159948.74,1.10800004005,r,1,27,stimType0_trialType0_cue0_order1 (26)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,1,1533159953.57,1.23199987411,j,0,28,stimType0_trialType2_cue1_order1 (57)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,1,1,1533159958.38,1.18499994278,i,1,29,stimType0_trialType0_cue1_order1 (46)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,1,0,1533159963.28,1.32800006866,r,1,30,stimType0_trialType0_cue0_order1 (70)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,0,0,1533159968.09,1.37299990654,r,0,31,stimType0_trialType1_cue0_order0 (11)_resized.png,2.5110001564,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,1,0,1533159975.39,0.764999866486,r,1,32,stimType0_trialType0_cue0_order1 (18)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,0,1533159980.23,1.29500007629,r,1,33,stimType0_trialType2_cue0_order1 (4)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,0,1,1533159985.08,1.21600008011,j,1,34,stimType0_trialType2_cue1_order0 (8)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,0,1533159989.84,1.0759999752,r,1,35,stimType0_trialType2_cue0_order1 (92)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,1,1,1533159994.75,1.01800012589,i,1,36,stimType0_trialType1_cue1_order1 (48)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,0,1,1533159999.6,0.999000072479,j,1,37,stimType0_trialType1_cue1_order0 (100)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,0,1533160004.34,1.62299990654,f,0,38,stimType0_trialType2_cue0_order1 (73)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,1,0,1533160009.19,0.889999866486,r,1,39,stimType0_trialType1_cue0_order1 (7)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,1,1,1533160014.05,0.827000141144,i,1,40,stimType0_trialType0_cue1_order1 (34)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,0,1,1533160018.87,1.68499994278,j,1,41,stimType0_trialType1_cue1_order0 (7)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,0,0,1533160023.62,1.06299996376,f,1,42,stimType0_trialType2_cue0_order0 (93)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,1,0,1533160028.4,1.13800001144,r,1,43,stimType0_trialType1_cue0_order1 (56)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,0,0,1533160033.27,0.888999938965,f,1,44,stimType0_trialType0_cue0_order0 (85)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,0,1533160038.01,1.76300001144,r,1,45,stimType0_trialType2_cue0_order1 (96)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,0,0,1533160042.86,1.04500007629,f,1,46,stimType0_trialType2_cue0_order0 (12)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,0,0,1533160047.62,1.29500007629,f,1,47,stimType0_trialType2_cue0_order0 (62)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,0,0,1533160052.41,1.0759999752,f,1,48,stimType0_trialType0_cue0_order0 (33)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,1,1,1533160057.16,1.0759999752,i,1,49,stimType0_trialType1_cue1_order1 (26)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,1,1,1533160062.0,1.09200000763,i,1,50,stimType0_trialType0_cue1_order1 (42)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,1,1533160066.82,1.04500007629,i,1,51,stimType0_trialType2_cue1_order1 (67)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,2,1,0,1533160071.64,2.01200008392,f,0,52,stimType0_trialType2_cue0_order1 (88)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,0,0,1533160076.54,1.85600018501,f,1,53,stimType0_trialType1_cue0_order0 (100)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,1,0,1533160081.34,0.951999902725,r,1,54,stimType0_trialType0_cue0_order1 (22)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,0,0,1533160086.17,1.38899993896,f,1,55,stimType0_trialType1_cue0_order0 (40)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,0,0,1,1533160090.93,0.967000007629,j,1,56,stimType0_trialType0_cue1_order0 (61)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
0,1,1,1,1533160095.69,1.34200000763,i,1,57,stimType0_trialType1_cue1_order1 (7)_resized.png,,2018_Aug_01_1443,Change Detection.py,001,003_1,
